Num_Orden;Fecha;Hora_Cobro;Mesa;Propina;Mesero_Fk;Cliente:Fk
605;2014-04-27;23:16;15;0.05;2;2
606;2014-04-12;14:38;15;0.15;9;1
607;2014-11-09;18:57;13;0.15;8;1
608;2014-04-12;23:45;3;0.16;4;1
609;2014-04-18;23:45;1;0.05;1;2
610;2014-04-09;23:16;17;0.07;7;2
611;2015-01-30;22:33;8;0.2;5;1
612;2014-05-26;20:09;14;0.14;2;1
613;2014-12-14;0:00;6;0.1;6;2
614;2014-04-06;23:02;17;0.13;4;2
615;2014-03-24;21:07;15;0.15;6;1
616;2014-08-30;14:52;9;0.11;9;1
617;2014-03-23;18:28;7;0.05;4;1
618;2014-04-13;13:26;14;0.05;2;1
619;2014-05-13;18:14;12;0.11;2;1
620;2015-01-23;20:38;12;0.2;5;1
621;2014-08-07;18:14;9;0.11;8;1
622;2014-06-15;23:45;4;0.17;2;1
623;2014-06-07;13:55;16;0.09;9;1
624;2015-01-10;20:52;7;0.2;5;1
625;2014-10-07;18:43;6;0.11;6;2
626;2014-08-09;23:16;12;0.06;7;2
627;2014-03-19;18:14;14;0.08;3;2
628;2015-01-30;20:09;10;0.2;5;1
629;2014-06-29;0:00;8;0.13;2;1
630;2014-03-04;20:24;14;0.08;9;1
631;2014-06-22;20:38;2;0.08;4;2
632;2014-08-26;13:40;17;0.06;4;1
633;2014-10-09;17:45;7;0.07;2;1
634;2014-02-20;23:16;6;0.08;4;1
635;2014-10-16;13:40;7;0.17;7;2
636;2014-09-25;21:50;6;0.09;3;1
637;2014-08-08;14:38;2;0.12;7;1
638;2014-06-18;16:19;9;0.07;8;2
639;2014-05-20;13:26;9;0.09;3;1
640;2014-08-30;20:09;11;0.06;6;1
641;2014-03-11;18:14;10;0.08;8;1
642;2014-10-26;20:24;1;0.14;1;1
643;2014-04-25;16:19;3;0.08;7;1
644;2014-02-18;15:07;2;0.09;6;1
645;2014-07-31;17:31;15;0.13;1;1
646;2014-11-03;17:31;2;0.05;8;2
647;2014-12-17;14:24;4;0.07;9;2
648;2014-08-15;21:21;15;0.15;6;1
649;2014-08-20;16:19;4;0.08;3;1
650;2014-03-05;19:55;5;0.11;6;1
651;2015-01-30;23:02;8;0.2;5;1
652;2014-10-05;13:40;5;0.06;8;1
653;2014-10-30;13:55;10;0.08;1;1
654;2014-08-09;0:00;12;0.13;2;1
655;2014-07-09;22:33;9;0.13;6;1
656;2014-07-25;20:52;14;0.09;9;2
657;2014-07-18;16:19;15;0.05;2;2
658;2014-07-10;13:12;1;0.15;2;1
659;2015-01-28;19:12;3;0.15;9;1
660;2015-01-22;13:12;14;0.14;1;2
661;2014-03-24;13:55;4;0.06;6;1
662;2014-12-31;21:07;2;0.07;2;2
663;2014-07-14;22:19;2;0.05;9;2
664;2014-12-20;18:43;12;0.2;5;1
665;2014-03-24;15:07;17;0.09;2;2
666;2014-07-19;16:19;3;0.12;1;1
667;2014-02-05;20:09;14;0.06;9;1
668;2014-04-10;21:50;12;0.1;3;2
669;2014-08-05;13:12;6;0.16;8;2
670;2014-12-02;18:57;5;0.1;7;1
671;2014-10-17;21:50;2;0.2;5;1
672;2014-07-15;15:36;11;0.15;1;2
673;2014-05-12;16:19;6;0.05;4;2
674;2014-10-22;14:09;3;0.11;9;1
675;2014-08-27;22:48;17;0.07;3;1
676;2015-01-01;19:26;7;0.16;9;1
677;2014-03-01;15:50;8;0.09;2;2
678;2014-10-23;18:14;2;0.13;9;1
679;2014-09-30;18:28;6;0.1;9;1
680;2014-10-01;23:16;12;0.09;7;1
681;2014-04-14;16:48;3;0.06;3;1
682;2014-05-04;20:24;3;0.17;6;2
683;2014-10-03;23:31;5;0.2;5;1
684;2014-07-20;22:48;14;0.15;8;2
685;2015-01-31;20:38;8;0.2;5;1
686;2014-05-29;19:12;4;0.08;1;2
687;2014-03-04;23:31;7;0.16;7;1
688;2014-08-12;18:43;10;0.15;8;1
689;2014-02-10;15:50;17;0.17;3;1
690;2014-08-02;23:02;6;0.15;8;2
691;2014-12-26;19:55;15;0.2;5;1
692;2014-12-23;20:24;4;0.16;2;1
693;2014-12-16;21:21;10;0.11;6;1
694;2014-08-30;13:26;9;0.08;2;1
695;2014-02-25;21:07;16;0.08;9;1
696;2014-04-14;22:48;5;0.06;9;1
697;2014-12-12;21:36;16;0.2;5;1
698;2014-04-08;13:26;3;0.08;6;1
699;2014-05-20;21:07;6;0.12;2;1
700;2014-09-03;15:21;8;0.08;9;2
701;2014-03-31;18:43;15;0.05;7;2
702;2015-01-03;19:40;17;0.2;5;1
703;2014-03-04;16:04;11;0.13;9;1
704;2014-11-28;20:24;10;0.2;5;1
705;2014-10-11;19:12;10;0.2;5;1
706;2014-06-23;18:28;14;0.07;2;1
707;2014-05-22;15:50;3;0.16;2;1
708;2014-09-10;13:26;5;0.17;7;1
709;2014-07-21;14:52;17;0.14;7;2
710;2014-02-06;21:07;17;0.13;9;1
711;2014-12-28;20:52;17;0.06;3;2
712;2015-01-03;22:19;14;0.2;5;1
713;2014-09-21;15:36;13;0.12;1;1
714;2014-12-15;15:36;8;0.13;3;1
715;2014-11-19;13:55;16;0.15;8;1
716;2014-04-05;17:45;15;0.05;6;2
717;2015-01-23;21:50;9;0.2;5;1
718;2014-11-10;13:55;4;0.15;3;1
719;2014-05-23;20:09;9;0.14;8;1
720;2014-12-31;21:36;11;0.06;8;1
721;2014-10-03;18:57;14;0.2;5;1
722;2014-07-10;14:52;16;0.11;1;1
723;2014-04-30;23:16;2;0.09;9;2
724;2015-01-26;14:38;14;0.05;2;1
725;2015-01-25;22:19;8;0.17;4;1
726;2014-06-20;17:45;8;0.15;1;1
727;2014-06-07;17:45;4;0.12;1;1
728;2014-04-02;19:55;4;0.15;3;1
729;2014-09-12;20:52;13;0.2;5;1
730;2014-11-17;15:50;11;0.12;2;2
731;2014-05-16;16:33;1;0.14;2;2
732;2014-05-15;14:24;5;0.09;8;1
733;2014-09-19;18:57;8;0.2;5;1
734;2014-02-27;14:52;10;0.09;3;2
735;2014-08-13;13:26;9;0.16;2;1
736;2014-09-03;18:28;5;0.05;6;2
737;2014-03-22;19:12;4;0.17;9;1
738;2015-01-12;17:16;12;0.16;2;2
739;2014-06-13;22:04;7;0.12;3;1
740;2014-09-15;14:24;2;0.11;3;2
741;2014-10-23;20:38;17;0.13;4;1
742;2014-08-04;13:55;3;0.09;1;2
743;2014-05-02;22:48;8;0.1;1;1
744;2014-08-25;16:04;16;0.12;4;1
745;2015-01-25;14:09;3;0.13;4;2
746;2014-11-01;23:45;3;0.2;5;1
747;2014-05-22;16:04;13;0.15;1;1
748;2014-06-05;15:07;14;0.06;1;1
749;2014-03-19;18:28;14;0.16;2;1
750;2014-05-18;21:36;3;0.05;6;1
751;2014-10-07;13:55;14;0.11;1;2
752;2014-06-13;15:21;5;0.09;4;1
753;2015-01-07;12:57;5;0.16;6;2
754;2014-06-22;0:00;3;0.15;2;2
755;2014-08-06;21:21;5;0.14;3;1
756;2014-03-23;18:43;12;0.16;6;1
757;2014-02-21;21:50;9;0.06;6;2
758;2015-01-06;16:48;1;0.08;6;1
759;2015-01-05;14:52;6;0.07;1;1
760;2014-10-18;0:00;3;0.2;5;1
761;2014-06-14;17:02;13;0.09;2;2
762;2014-10-06;15:21;9;0.13;2;1
763;2014-09-12;22:33;15;0.2;5;1
764;2014-11-04;14:38;5;0.16;1;1
765;2014-02-24;21:36;10;0.1;9;1
766;2014-12-31;16:04;10;0.06;9;1
767;2014-11-09;16:04;16;0.13;6;1
768;2014-03-31;14:09;12;0.12;3;1
769;2014-07-28;16:04;16;0.08;6;1
770;2014-10-03;20:38;6;0.2;5;1
771;2014-08-16;19:55;11;0.16;1;1
772;2014-07-26;15:07;6;0.12;4;1
773;2015-01-06;13:26;1;0.11;6;1
774;2014-08-23;20:52;14;0.09;6;1
775;2014-10-18;19:26;13;0.2;5;1
776;2014-06-14;22:48;2;0.12;4;1
777;2014-10-16;13:12;17;0.09;2;1
778;2015-01-05;18:57;17;0.12;2;2
779;2014-10-16;20:52;2;0.09;3;1
780;2014-03-03;14:09;11;0.13;7;1
781;2014-07-08;19:40;13;0.08;8;1
782;2014-11-04;17:02;3;0.14;8;1
783;2014-04-03;20:24;2;0.17;9;1
784;2014-05-05;23:16;2;0.07;2;1
785;2014-02-21;12:57;13;0.13;3;2
786;2014-04-06;14:38;16;0.17;8;1
787;2014-04-22;13:40;15;0.06;3;2
788;2014-02-18;14:52;13;0.05;9;2
789;2014-05-08;20:09;5;0.15;1;1
790;2014-11-27;19:40;14;0.06;4;1
791;2015-01-30;20:38;13;0.2;5;1
792;2014-12-13;21:50;9;0.2;5;1
793;2014-03-26;23:16;11;0.08;8;1
794;2014-03-12;14:38;8;0.1;4;2
795;2014-11-03;20:24;4;0.05;6;1
796;2014-07-08;22:04;11;0.1;1;1
797;2014-07-06;18:00;11;0.12;3;1
798;2014-03-29;18:28;14;0.14;4;1
799;2014-08-13;20:38;15;0.17;7;1
800;2014-02-11;17:02;16;0.11;2;2
801;2014-08-25;21:07;3;0.09;3;2
802;2014-04-27;20:09;16;0.1;7;1
803;2015-01-06;17:16;8;0.16;3;2
804;2014-10-05;13:26;11;0.09;1;2
805;2014-04-25;22:48;10;0.17;8;1
806;2014-11-16;18:57;14;0.15;3;1
807;2014-08-07;13:55;6;0.17;7;1
808;2015-01-14;20:24;13;0.1;2;2
809;2014-04-07;22:19;2;0.17;3;1
810;2014-09-15;20:24;3;0.17;9;2
811;2014-05-05;13:26;16;0.11;4;2
812;2014-09-24;15:21;1;0.11;3;1
813;2014-09-01;23:16;13;0.06;1;1
814;2014-07-30;19:55;5;0.17;2;1
815;2014-05-16;20:52;7;0.17;7;1
816;2014-11-18;20:38;17;0.11;7;1
817;2014-11-19;18:57;6;0.12;3;1
818;2014-10-28;15:07;3;0.13;8;1
819;2014-11-28;19:12;9;0.2;5;1
820;2014-10-27;18:57;16;0.06;7;2
821;2014-05-29;23:16;6;0.09;9;1
822;2014-12-21;15:50;4;0.08;1;1
823;2014-06-29;14:09;12;0.16;2;1
824;2014-02-11;17:45;3;0.11;2;2
825;2014-04-10;20:52;17;0.16;4;1
826;2014-05-24;15:21;4;0.06;1;1
827;2014-05-31;19:12;11;0.11;9;1
828;2014-02-11;17:02;10;0.1;3;1
829;2014-03-16;14:52;4;0.17;9;1
830;2014-10-04;18:00;13;0.08;2;1
831;2014-06-30;13:55;2;0.12;4;1
832;2014-06-15;21:50;17;0.16;7;1
833;2014-10-15;16:33;13;0.17;3;1
834;2015-01-21;13:26;9;0.09;6;2
835;2014-06-06;18:43;6;0.1;9;2
836;2014-10-31;18:43;9;0.2;5;1
837;2014-02-22;15:36;10;0.09;4;1
838;2014-04-04;21:07;12;0.06;1;1
839;2014-07-23;23:02;7;0.07;7;2
840;2014-04-08;23:31;7;0.08;8;1
841;2014-04-18;15:21;16;0.08;6;1
842;2014-10-14;14:52;8;0.12;8;1
843;2014-04-14;17:02;3;0.1;3;1
844;2014-05-29;14:38;12;0.1;2;1
845;2014-06-27;23:02;3;0.06;9;2
846;2014-07-17;23:16;6;0.16;9;1
847;2014-02-05;17:45;13;0.14;8;1
848;2014-11-18;21:21;15;0.1;7;1
849;2014-03-07;18:57;11;0.05;4;1
850;2014-05-05;19:12;5;0.11;8;2
851;2014-12-18;18:00;2;0.15;3;2
852;2014-09-17;21:07;6;0.17;7;1
853;2014-06-11;16:19;17;0.11;1;2
854;2014-07-09;19:26;12;0.07;2;1
855;2015-01-30;21:36;9;0.2;5;1
856;2014-04-04;16:04;12;0.1;7;1
857;2014-05-13;15:36;7;0.15;6;1
858;2014-09-21;16:04;8;0.05;2;2
859;2014-04-17;21:36;3;0.08;1;1
860;2014-04-30;21:36;2;0.1;4;2
861;2014-09-11;14:24;2;0.11;6;1
862;2015-01-06;12:57;8;0.15;4;1
863;2014-10-09;19:12;7;0.15;3;1
864;2014-12-18;21:07;17;0.07;1;1
865;2014-09-09;19:55;7;0.15;7;2
866;2014-05-17;13:26;15;0.06;6;2
867;2014-04-06;16:33;17;0.13;6;1
868;2014-08-14;12:57;9;0.1;2;1
869;2014-09-10;19:40;4;0.12;4;1
870;2014-06-10;19:26;14;0.13;7;1
871;2014-11-12;23:02;11;0.07;4;2
872;2014-03-23;16:48;8;0.13;9;1
873;2014-06-23;19:12;1;0.05;2;2
874;2015-01-26;22:04;1;0.17;8;1
875;2014-12-16;13:12;8;0.06;2;1
876;2014-09-27;22:48;14;0.2;5;1
877;2014-07-22;18:14;1;0.05;7;1
878;2014-10-31;18:28;16;0.2;5;1
879;2014-06-12;17:45;17;0.16;9;1
880;2014-03-17;16:48;13;0.12;8;1
881;2014-07-03;21:07;12;0.17;9;1
882;2014-12-23;21:21;14;0.13;1;1
883;2014-10-20;19:12;3;0.14;7;1
884;2014-03-24;23:31;12;0.15;3;2
885;2014-12-09;21:50;5;0.13;6;2
886;2014-12-19;18:14;5;0.2;5;1
887;2014-11-24;16:04;14;0.13;6;1
888;2014-10-03;20:38;2;0.2;5;1
889;2014-12-17;18:00;11;0.17;2;1
890;2014-09-01;17:02;4;0.13;8;1
891;2014-08-01;14:38;12;0.1;6;2
892;2014-06-21;23:45;1;0.12;2;2
893;2014-04-19;16:48;1;0.06;2;1
894;2014-03-16;22:19;10;0.08;6;1
895;2014-11-09;12:57;16;0.12;9;1
896;2014-09-17;16:04;8;0.09;2;1
897;2014-04-21;18:14;9;0.15;2;2
898;2014-03-13;21:50;15;0.17;3;1
899;2014-08-29;13:26;5;0.06;4;2
900;2014-09-20;23:45;14;0.2;5;1
901;2014-11-13;17:31;5;0.12;1;2
902;2014-12-02;21:07;8;0.12;2;1
903;2014-10-09;23:16;17;0.13;7;1
904;2014-12-09;15:21;16;0.12;8;1
905;2014-03-08;23:16;11;0.15;1;2
906;2015-01-14;13:26;5;0.06;7;1
907;2014-06-25;13:12;6;0.12;2;1
908;2014-09-10;22:33;14;0.12;7;1
909;2014-04-08;15:36;6;0.13;7;2
910;2015-01-02;22:48;6;0.2;5;1
911;2014-05-04;14:38;1;0.15;2;1
912;2014-06-23;18:00;8;0.11;9;1
913;2014-03-29;15:21;7;0.17;2;1
914;2014-07-07;22:04;14;0.11;1;1
915;2014-02-19;15:07;11;0.15;2;1
916;2014-03-24;21:21;1;0.16;4;1
917;2014-04-03;13:40;11;0.05;3;1
918;2014-07-01;21:21;15;0.08;7;1
919;2014-03-18;22:33;3;0.12;3;1
920;2014-09-01;14:24;14;0.13;7;1
921;2014-05-25;17:45;4;0.06;2;2
922;2014-07-29;15:07;9;0.07;2;1
923;2014-02-09;16:48;9;0.17;1;1
924;2014-10-21;12:57;8;0.16;3;1
925;2014-12-01;20:38;7;0.16;9;1
926;2014-05-01;22:48;15;0.12;1;2
927;2014-12-17;18:00;6;0.17;7;1
928;2014-08-25;18:00;11;0.13;6;2
929;2014-11-30;19:26;3;0.14;8;1
930;2014-04-08;19:26;8;0.15;4;2
931;2014-07-19;16:48;2;0.05;4;1
932;2014-10-23;18:14;10;0.13;3;1
933;2014-11-18;18:28;16;0.09;7;1
934;2014-09-16;19:40;3;0.08;1;1
935;2014-02-14;20:09;11;0.13;1;1
936;2014-09-22;19:12;7;0.14;2;1
937;2014-07-14;22:19;4;0.06;1;1
938;2014-04-09;18:28;15;0.16;9;1
939;2014-05-28;14:09;7;0.14;7;1
940;2014-02-17;15:21;4;0.16;3;1
941;2014-07-27;14:09;5;0.16;2;1
942;2014-08-28;14:09;7;0.15;9;1
943;2014-03-31;21:21;11;0.06;2;1
944;2014-07-31;15:21;2;0.07;3;1
945;2014-05-22;13:26;12;0.1;3;1
946;2014-04-05;18:43;5;0.17;6;1
947;2014-10-14;21:21;15;0.07;6;1
948;2014-09-24;23:02;10;0.1;3;1
949;2014-03-23;23:31;7;0.08;6;1
950;2014-11-11;18:57;3;0.07;4;1
951;2014-12-06;19:12;8;0.2;5;1
952;2014-02-04;21:07;1;0.05;3;1
953;2014-08-09;13:40;5;0.1;4;2
954;2014-08-05;20:38;14;0.15;2;1
955;2014-04-29;19:12;15;0.09;8;1
956;2014-07-05;17:31;8;0.06;8;1
957;2014-04-02;13:26;16;0.17;9;2
958;2014-10-27;19:26;8;0.11;3;2
959;2014-02-26;19:26;11;0.09;2;1
960;2014-04-21;16:19;8;0.17;8;2
961;2014-11-12;23:02;10;0.07;1;2
962;2014-02-24;21:36;13;0.05;9;1
963;2014-07-04;23:45;7;0.13;1;2
964;2014-04-10;13:12;16;0.08;1;1
965;2014-10-31;20:38;17;0.2;5;1
966;2014-08-11;20:52;9;0.17;7;2
967;2015-01-22;22:04;12;0.07;8;1
968;2014-04-15;17:02;14;0.07;2;2
969;2014-06-05;21:36;4;0.15;9;1
970;2014-07-15;18:28;1;0.13;9;1
971;2014-04-06;13:55;10;0.17;8;1
972;2014-02-25;17:31;7;0.17;2;1
973;2014-05-03;18:43;3;0.11;3;2
974;2014-07-19;19:26;7;0.15;3;1
975;2014-11-17;21:21;10;0.14;6;2
976;2014-04-26;22:48;16;0.17;1;2
977;2014-12-07;17:31;7;0.13;6;2
978;2014-08-31;14:24;14;0.17;1;1
979;2014-03-29;18:43;12;0.15;8;2
980;2014-10-07;14:52;6;0.13;8;2
981;2014-06-30;22:33;9;0.07;1;2
982;2014-08-08;13:12;5;0.13;9;1
983;2014-07-27;22:04;1;0.05;3;1
984;2014-07-11;17:16;12;0.16;9;1
985;2014-07-23;16:04;8;0.13;2;2
986;2014-04-20;18:43;17;0.12;9;2
987;2014-04-22;20:24;6;0.06;8;2
988;2014-06-22;21:36;12;0.15;6;1
989;2014-08-07;20:52;2;0.12;6;2
990;2014-07-13;21:50;13;0.13;3;2
991;2014-03-31;18:00;1;0.15;8;2
992;2014-02-14;19:26;7;0.11;3;1
993;2014-10-21;16:33;2;0.11;9;1
994;2014-07-09;19:55;11;0.14;6;1
995;2014-11-27;21:36;10;0.12;6;2
996;2015-01-07;23:45;2;0.14;4;1
997;2014-06-12;13:55;17;0.05;4;1
998;2014-06-20;15:07;4;0.17;8;1
999;2014-08-14;19:12;12;0.15;2;2
1000;2014-11-19;17:45;2;0.11;7;2
1001;2014-04-16;22:48;7;0.13;4;2
1002;2014-03-04;18:14;12;0.13;1;1
1003;2014-11-16;18:43;9;0.16;8;1
1004;2014-06-06;14:38;6;0.16;8;2
1005;2014-09-29;23:31;3;0.12;9;1
1006;2014-12-16;19:55;2;0.15;4;1
1007;2014-09-09;20:38;12;0.12;8;2
1008;2014-11-24;13:26;10;0.05;7;1
1009;2014-07-22;22:33;16;0.16;1;2
1010;2014-07-04;16:04;17;0.05;2;1
1011;2014-12-06;20:52;12;0.2;5;1
1012;2014-11-01;18:57;14;0.2;5;1
1013;2014-09-30;20:24;17;0.07;7;1
1014;2014-09-10;21:36;17;0.1;2;2
1015;2014-10-15;16:19;5;0.14;1;1
1016;2014-05-08;14:38;3;0.06;7;2
1017;2014-08-13;20:09;5;0.1;3;1
1018;2014-09-29;19:26;10;0.14;6;1
1019;2014-10-18;20:09;10;0.2;5;1
1020;2014-07-31;21:50;7;0.05;3;2
1021;2014-05-16;22:04;13;0.09;8;1
1022;2014-08-10;15:50;12;0.1;9;2
1023;2015-01-30;17:31;14;0.09;1;2
1024;2014-07-10;0:00;12;0.09;4;1
1025;2014-10-06;15:50;10;0.16;8;1
1026;2014-05-18;19:40;15;0.08;7;1
1027;2014-11-08;0:00;12;0.2;5;1
1028;2014-11-02;12:57;16;0.12;9;1
1029;2014-05-04;14:24;8;0.12;8;2
1030;2014-09-23;13:12;12;0.05;9;1
1031;2014-11-01;13:55;7;0.17;2;1
1032;2014-03-12;22:04;8;0.08;1;1
1033;2014-10-23;17:45;10;0.1;8;1
1034;2014-06-06;13:55;3;0.07;4;1
1035;2014-02-20;14:38;14;0.09;4;1
1036;2014-05-31;16:19;17;0.11;8;2
1037;2014-02-06;20:09;12;0.08;9;1
1038;2014-12-03;18:57;11;0.17;4;1
1039;2014-05-10;19:40;9;0.15;3;1
1040;2014-04-16;16:04;7;0.06;4;2
1041;2014-08-05;12:57;3;0.14;6;1
1042;2014-02-07;23:31;13;0.15;3;1
1043;2014-11-23;15:07;1;0.11;9;2
1044;2014-03-15;14:52;2;0.1;2;1
1045;2014-11-10;13:55;16;0.08;3;1
1046;2014-05-24;19:40;7;0.17;6;1
1047;2014-10-12;23:02;15;0.1;1;2
1048;2014-03-01;19:12;17;0.15;2;2
1049;2014-04-10;17:16;9;0.17;4;2
1050;2014-11-08;15:21;9;0.12;7;2
1051;2014-05-09;23:31;4;0.16;1;2
1052;2014-05-05;21:07;15;0.06;3;1
1053;2014-02-18;21:50;10;0.07;4;1
1054;2014-11-17;20:38;8;0.17;6;2
1055;2015-01-02;18:57;10;0.2;5;1
1056;2014-02-17;19:55;11;0.08;9;1
1057;2014-02-22;18:28;11;0.09;2;1
1058;2014-04-24;18:57;15;0.12;1;1
1059;2015-01-07;19:55;13;0.09;6;2
1060;2014-09-05;18:28;12;0.2;5;1
1061;2014-04-24;20:24;7;0.1;7;2
1062;2014-11-29;23:31;2;0.2;5;1
1063;2015-01-19;14:52;1;0.15;6;1
1064;2014-10-28;16:48;7;0.17;7;1
1065;2014-11-21;12:57;11;0.09;7;1
1066;2015-01-01;19:12;16;0.12;6;1
1067;2014-04-11;14:38;10;0.11;2;1
1068;2014-09-09;14:24;15;0.08;3;1
1069;2014-03-24;13:55;4;0.13;1;2
1070;2014-07-29;23:45;12;0.13;6;1
1071;2014-07-04;13:40;10;0.12;3;1
1072;2014-03-13;17:45;2;0.17;7;1
1073;2014-07-19;21:07;13;0.09;8;2
1074;2014-02-11;20:09;16;0.15;9;2
1075;2014-12-29;13:26;2;0.15;7;1
1076;2014-04-20;18:28;13;0.16;6;1
1077;2014-10-22;20:09;7;0.07;9;1
1078;2014-06-28;16:04;6;0.09;1;1
1079;2014-05-01;22:48;9;0.15;8;1
1080;2014-09-05;21:36;2;0.2;5;1
1081;2015-01-12;16:48;4;0.14;2;1
1082;2014-04-30;16:04;6;0.17;2;2
1083;2014-02-07;22:19;3;0.11;6;2
1084;2014-07-18;14:52;6;0.12;9;1
1085;2014-03-29;21:21;14;0.06;6;2
1086;2015-01-11;21:07;14;0.05;3;1
1087;2014-02-04;22:48;13;0.09;3;1
1088;2014-09-26;17:02;2;0.05;3;2
1089;2014-06-29;18:28;3;0.08;4;1
1090;2014-04-14;20:38;17;0.16;9;1
1091;2014-02-19;15:07;14;0.07;4;2
1092;2014-12-12;13:12;2;0.07;1;1
1093;2014-09-09;12:57;11;0.15;2;1
1094;2014-07-25;18:14;5;0.15;9;2
1095;2014-11-03;21:50;5;0.11;4;1
1096;2014-06-09;23:31;12;0.06;9;2
1097;2015-01-08;14:52;2;0.06;9;1
1098;2014-11-16;21:50;10;0.16;4;1
1099;2014-06-08;14:24;4;0.1;2;1
1100;2014-07-07;16:48;9;0.1;9;2
1101;2014-02-25;21:50;14;0.1;3;1
1102;2014-10-16;15:07;12;0.07;1;1
1103;2014-10-24;22:04;2;0.2;5;1
1104;2014-06-03;22:19;1;0.16;7;1
1105;2014-09-22;23:31;9;0.16;3;1
1106;2014-06-24;14:24;1;0.09;7;1
1107;2014-03-07;23:16;15;0.08;6;2
1108;2014-07-11;18:57;9;0.05;9;1
1109;2014-04-04;19:55;6;0.05;4;1
1110;2014-11-03;19:12;17;0.12;3;2
1111;2014-11-16;21:36;7;0.16;6;1
1112;2014-09-13;18:57;2;0.2;5;1
1113;2014-12-06;16:04;7;0.07;1;1
1114;2014-12-18;23:45;10;0.11;7;1
1115;2014-06-01;22:19;14;0.11;4;1
1116;2014-10-07;22:19;14;0.08;9;1
1117;2014-09-10;20:52;9;0.05;8;1
1118;2014-09-24;18:43;14;0.08;1;1
1119;2014-12-21;18:14;13;0.11;2;2
1120;2014-10-07;13:12;4;0.13;6;1
1121;2014-09-25;15:36;6;0.12;2;1
1122;2014-03-19;14:24;1;0.14;7;1
1123;2015-01-10;18:43;5;0.2;5;1
1124;2015-01-17;13:12;7;0.05;1;2
1125;2014-10-27;20:09;11;0.14;8;1
1126;2014-09-29;14:09;3;0.1;2;1
1127;2015-01-03;20:09;5;0.2;5;1
1128;2014-07-25;14:09;7;0.1;9;2
1129;2014-11-14;18:43;6;0.2;5;1
1130;2014-08-21;22:19;10;0.12;1;2
1131;2014-04-16;19:26;14;0.12;4;2
1132;2014-06-02;16:19;14;0.1;6;1
1133;2014-10-01;23:02;17;0.11;3;1
1134;2014-06-25;14:24;6;0.07;7;1
1135;2014-04-26;19:55;2;0.13;2;1
1136;2014-12-25;15:36;2;0.11;4;1
1137;2014-05-25;19:26;4;0.11;3;1
1138;2014-09-14;21:36;13;0.07;1;2
1139;2014-08-02;17:16;14;0.13;9;1
1140;2014-06-28;14:38;8;0.06;3;1
1141;2014-04-13;20:24;15;0.12;4;1
1142;2014-07-17;13:12;17;0.12;2;1
1143;2014-12-10;22:04;17;0.13;7;1
1144;2014-08-07;20:24;10;0.1;1;1
1145;2014-03-22;14:38;11;0.14;3;1
1146;2014-03-04;18:14;7;0.08;4;2
1147;2014-12-06;13:55;1;0.13;8;2
1148;2014-06-01;12:57;1;0.15;4;1
1149;2014-04-28;16:19;2;0.09;1;1
1150;2014-07-17;14:52;5;0.06;9;2
1151;2014-05-27;20:09;5;0.14;6;1
1152;2014-12-27;16:33;12;0.06;2;1
1153;2014-09-04;18:14;17;0.16;6;1
1154;2014-04-22;15:21;7;0.05;8;2
1155;2014-11-27;18:00;14;0.1;8;1
1156;2014-06-11;22:04;4;0.12;8;1
1157;2014-07-04;22:19;13;0.06;2;1
1158;2014-09-10;16:04;10;0.15;4;1
1159;2014-08-17;13:55;7;0.05;4;2
1160;2014-07-28;16:04;11;0.07;1;1
1161;2014-03-01;18:14;17;0.17;7;1
1162;2014-07-17;21:50;3;0.05;1;1
1163;2014-07-16;23:02;7;0.15;9;1
1164;2014-04-30;17:31;13;0.1;7;1
1165;2014-03-02;23:16;12;0.16;9;1
1166;2014-08-11;13:26;6;0.16;2;1
1167;2014-02-28;23:16;10;0.09;4;1
1168;2014-03-22;21:07;16;0.06;4;1
1169;2014-11-07;16:04;14;0.13;7;2
1170;2014-10-29;18:28;6;0.1;3;1
1171;2014-03-28;16:04;11;0.1;2;1
1172;2014-07-10;0:00;8;0.16;2;2
1173;2014-12-31;23:02;11;0.16;9;1
1174;2014-12-25;13:40;5;0.08;1;1
1175;2014-10-03;23:02;2;0.2;5;1
1176;2014-11-29;17:16;12;0.14;1;1
1177;2014-02-04;16:33;14;0.17;4;1
1178;2014-09-04;22:33;16;0.13;4;1
1179;2014-05-29;14:24;3;0.06;7;1
1180;2014-06-06;13:55;11;0.12;2;1
1181;2014-09-02;22:48;6;0.15;4;2
1182;2014-09-14;19:26;8;0.17;4;1
1183;2014-06-02;13:40;3;0.06;4;2
1184;2014-07-10;13:40;13;0.16;2;2
1185;2014-05-11;13:40;17;0.05;2;1
1186;2014-02-06;18:43;10;0.05;6;1
1187;2014-08-30;16:48;4;0.16;9;2
1188;2014-07-11;16:19;7;0.17;8;1
1189;2014-05-24;15:21;9;0.11;1;2
1190;2014-12-13;0:00;6;0.2;5;1
1191;2014-05-31;20:52;12;0.15;9;2
1192;2015-01-10;14:38;11;0.1;8;2
1193;2014-04-14;18:00;2;0.06;1;1
1194;2014-03-01;0:00;10;0.11;4;1
1195;2014-06-15;23:31;9;0.07;6;1
1196;2014-06-21;19:26;10;0.06;6;1
1197;2014-02-04;21:07;7;0.11;8;1
1198;2014-05-13;23:02;3;0.05;6;1
1199;2014-09-15;21:36;14;0.06;9;1
1200;2014-07-29;0:00;16;0.12;8;1
1201;2015-01-23;17:45;10;0.12;6;1
